Date(UTC),UnixTimeStamp,Value (Wei),Month,Year,ETH,Transactions Per Day,Average Gas In ETH,,,,,,,
12/30/21,1640822400,1.14739E+11,December,2021,1.14739E-07,1255688,0.144076802,,,,,,,
12/31/21,1640908800,97138220230,December,2021,9.71382E-08,1214585,0.117982625,,,,,,,
1/1/22,1640995200,81360644849,January,2022,8.13606E-08,1180989,0.096086027,,,,,,,
1/2/22,1641081600,1.00588E+11,January,2022,1.00588E-07,1158900,0.116570901,,,,,,,
1/3/22,1641168000,1.07823E+11,January,2022,1.07823E-07,1209173,0.130376651,,,,,,,
1/4/22,1641254400,1.33173E+11,January,2022,1.33173E-07,1221316,0.162646172,,,,,,,
1/5/22,1641340800,1.49287E+11,January,2022,1.49287E-07,1249628,0.186552817,,,,,,,
1/6/22,1641427200,1.37789E+11,January,2022,1.37789E-07,1212495,0.167069048,,,,,,,
1/7/22,1641513600,1.53392E+11,January,2022,1.53392E-07,1188490,0.182305213,,,,,,,
1/8/22,1641600000,1.21244E+11,January,2022,1.21244E-07,1183873,0.143537476,,,,,,,
1/9/22,1641686400,1.57992E+11,January,2022,1.57992E-07,1108322,0.175105843,,,,,,,
1/10/22,1641772800,2.18548E+11,January,2022,2.18548E-07,1233195,0.269512259,,,,,,,
1/11/22,1641859200,1.84658E+11,January,2022,1.84658E-07,1277649,0.235928339,,,,,,,
1/12/22,1641945600,1.94998E+11,January,2022,1.94998E-07,1283346,0.250249268,,,,,,,
1/13/22,1642032000,1.66673E+11,January,2022,1.66673E-07,1282921,0.213828676,,,,,,,
1/14/22,1642118400,1.91211E+11,January,2022,1.91211E-07,1218460,0.232982719,,,,,,,
1/15/22,1642204800,1.39006E+11,January,2022,1.39006E-07,1174849,0.163311635,,,,,,,
1/16/22,1642291200,1.32861E+11,January,2022,1.32861E-07,1162954,0.154510711,,,,,,,
1/17/22,1642377600,1.54217E+11,January,2022,1.54217E-07,1198719,0.184862854,,,,,,,
1/18/22,1642464000,1.24366E+11,January,2022,1.24366E-07,1169526,0.145449298,,,,,,,
1/19/22,1642550400,1.32188E+11,January,2022,1.32188E-07,1223143,0.161685152,,,,,,,
1/20/22,1642636800,1.47949E+11,January,2022,1.47949E-07,1190018,0.176062262,,,,,,,
1/21/22,1642723200,1.85589E+11,January,2022,1.85589E-07,1189898,0.220832009,,,,,,,
1/22/22,1642809600,1.65352E+11,January,2022,1.65352E-07,1204920,0.199236503,,,,,,,
1/23/22,1642896000,1.25482E+11,January,2022,1.25482E-07,1077884,0.13525499,,,,,,,
1/24/22,1642982400,1.42049E+11,January,2022,1.42049E-07,1147109,0.162945366,,,,,,,
1/25/22,1643068800,1.46783E+11,January,2022,1.46783E-07,1177640,0.172857443,,,,,,,
1/26/22,1643155200,1.44648E+11,January,2022,1.44648E-07,1146116,0.165782957,,,,,,,
1/27/22,1643241600,1.5495E+11,January,2022,1.5495E-07,1133684,0.175664402,,,,,,,
1/28/22,1643328000,1.40464E+11,January,2022,1.40464E-07,1137559,0.159785647,,,,,,,
1/29/22,1643414400,1.19869E+11,January,2022,1.19869E-07,1147157,0.137508442,,,,,,,
1/30/22,1643500800,1.34344E+11,January,2022,1.34344E-07,1183850,0.159042917,,,,,,,
1/31/22,1643587200,1.22793E+11,January,2022,1.22793E-07,1177345,0.144569429,,,,,,,
2/1/22,1643673600,1.55363E+11,February,2022,1.55363E-07,1173199,0.182271852,,,,,,,
2/2/22,1643760000,1.58622E+11,February,2022,1.58622E-07,1152665,0.182838049,,,,,,,
2/3/22,1643846400,1.22791E+11,February,2022,1.22791E-07,1111215,0.136447465,,,,,,,
2/4/22,1643932800,1.0934E+11,February,2022,1.0934E-07,1168994,0.127817942,,,,,,,
2/5/22,1644019200,1.10654E+11,February,2022,1.10654E-07,1235023,0.136660402,,,,,,,
2/6/22,1644105600,76760714510,February,2022,7.67607E-08,1173884,0.090108175,,,,,,,
2/7/22,1644192000,1.19522E+11,February,2022,1.19522E-07,1163338,0.139044649,,,,,,,
2/8/22,1644278400,92775066553,February,2022,9.27751E-08,1180780,0.109546943,,,,,,,
2/9/22,1644364800,97129048063,February,2022,9.7129E-08,1205889,0.117126851,,,,,,,
2/10/22,1644451200,1.18793E+11,February,2022,1.18793E-07,1205676,0.143225488,,,,,,,
2/11/22,1644537600,77826197326,February,2022,7.78262E-08,1183966,0.092143572,,,,,,,
2/12/22,1644624000,68845159278,February,2022,6.88452E-08,1114648,0.076738119,,,,,,,
2/13/22,1644710400,59461576044,February,2022,5.94616E-08,1115296,0.066317258,,,,,,,
2/14/22,1644796800,65878165715,February,2022,6.58782E-08,1147522,0.075596644,,,,,,,
2/15/22,1644883200,80874247205,February,2022,8.08742E-08,1192633,0.096453296,,,,,,,
2/16/22,1644969600,85651527834,February,2022,8.56515E-08,1194693,0.102327281,,,,,,,
2/17/22,1645056000,77359572225,February,2022,7.73596E-08,1141997,0.088344399,,,,,,,
2/18/22,1645142400,99672209984,February,2022,9.96722E-08,1252754,0.12486476,,,,,,,
2/19/22,1645228800,78329414509,February,2022,7.83294E-08,1150162,0.090091516,,,,,,,
2/20/22,1645315200,71638077716,February,2022,7.16381E-08,1343869,0.096272192,,,,,,,
2/21/22,1645401600,93449422300,February,2022,9.34494E-08,1134349,0.106004259,,,,,,,
2/22/22,1645488000,88855949080,February,2022,8.88559E-08,1129213,0.100337293,,,,,,,
2/23/22,1645574400,96963987483,February,2022,9.6964E-08,1147632,0.111278975,,,,,,,
2/24/22,1645660800,91585153455,February,2022,9.15852E-08,1181182,0.108178735,,,,,,,
2/25/22,1645747200,68352032145,February,2022,6.8352E-08,1137898,0.077777641,,,,,,,
2/26/22,1645833600,55689206304,February,2022,5.56892E-08,1167802,0.065033967,,,,,,,
2/27/22,1645920000,46808949175,February,2022,4.68089E-08,1125065,0.05266311,,,,,,,
2/28/22,1646006400,74184332108,February,2022,7.41843E-08,1108112,0.082204549,,,,,,,
3/1/22,1646092800,61807690726,March,2022,6.18077E-08,1161564,0.071793588,,,,,,,
3/2/22,1646179200,57233821035,March,2022,5.72338E-08,1191369,0.0681866,,,,,,,
3/3/22,1646265600,51820526521,March,2022,5.18205E-08,1167187,0.060484245,,,,,,,
3/4/22,1646352000,50027808157,March,2022,5.00278E-08,1167450,0.058404965,,,,,,,
3/5/22,1646438400,39105900797,March,2022,3.91059E-08,1077981,0.042155418,,,,,,,
3/6/22,1646524800,51787695696,March,2022,5.17877E-08,1123245,0.05817027,,,,,,,
3/7/22,1646611200,44752346436,March,2022,4.47523E-08,1174568,0.052564674,,,,,,,
3/8/22,1646697600,49331425559,March,2022,4.93314E-08,1195626,0.058981935,,,,,,,
3/9/22,1646784000,40816198152,March,2022,4.08162E-08,1178322,0.048094624,,,,,,,
3/10/22,1646870400,36484913763,March,2022,3.64849E-08,1229591,0.044861522,,,,,,,
3/11/22,1646956800,35326134376,March,2022,3.53261E-08,1119334,0.039541743,,,,,,,
3/12/22,1647043200,26293915463,March,2022,2.62939E-08,1120627,0.029465672,,,,,,,
3/13/22,1647129600,41621884402,March,2022,4.16219E-08,1041827,0.043362803,,,,,,,
3/14/22,1647216000,35171107807,March,2022,3.51711E-08,1097913,0.038614816,,,,,,,
3/15/22,1647302400,40481002846,March,2022,4.0481E-08,1190207,0.048180773,,,,,,,
3/16/22,1647388800,43774422429,March,2022,4.37744E-08,1236011,0.054105668,,,,,,,
3/17/22,1647475200,77108651531,March,2022,7.71087E-08,1174532,0.090566579,,,,,,,
3/18/22,1647561600,72594322453,March,2022,7.25943E-08,1265944,0.091900347,,,,,,,
3/19/22,1647648000,33680173978,March,2022,3.36802E-08,1127607,0.037978,,,,,,,
3/20/22,1647734400,29275876248,March,2022,2.92759E-08,1119066,0.032761638,,,,,,,
3/21/22,1647820800,37355945670,March,2022,3.73559E-08,1162829,0.043438577,,,,,,,
3/22/22,1647907200,46983693447,March,2022,4.69837E-08,1220571,0.057346934,,,,,,,
3/23/22,1647993600,40602858000,March,2022,4.06029E-08,1164437,0.04727947,,,,,,,
3/24/22,1648080000,53355636800,March,2022,5.33556E-08,1151969,0.06146404,,,,,,,
3/25/22,1648166400,48970434712,March,2022,4.89704E-08,1146814,0.05615998,,,,,,,
3/26/22,1648252800,34689925385,March,2022,3.46899E-08,1123878,0.038987244,,,,,,,
3/27/22,1648339200,55419043357,March,2022,5.5419E-08,1122675,0.062217575,,,,,,,
3/28/22,1648425600,82452707160,March,2022,8.24527E-08,1218023,0.100429294,,,,,,,
3/29/22,1648512000,50438131665,March,2022,5.04381E-08,1199899,0.060520664,,,,,,,
3/30/22,1648598400,56313897422,March,2022,5.63139E-08,1152200,0.064884873,,,,,,,
3/31/22,1648684800,55283697798,March,2022,5.52837E-08,1167121,0.064522765,,,,,,,
4/1/22,1648771200,68577599578,April,2022,6.85776E-08,1159493,0.079515247,,,,,,,
4/2/22,1648857600,62407665341,April,2022,6.24077E-08,1094668,0.068315674,,,,,,,
4/3/22,1648944000,55065336602,April,2022,5.50653E-08,1060779,0.058412153,,,,,,,
4/4/22,1649030400,68717823808,April,2022,6.87178E-08,1105170,0.075944877,,,,,,,
4/5/22,1649116800,96816494014,April,2022,9.68165E-08,1087129,0.105252018,,,,,,,
4/6/22,1649203200,62788787351,April,2022,6.27888E-08,1127174,0.070773889,,,,,,,
4/7/22,1649289600,75351242378,April,2022,7.53512E-08,1127793,0.084980604,,,,,,,
4/8/22,1649376000,59575919037,April,2022,5.95759E-08,1104419,0.065796777,,,,,,,
4/9/22,1649462400,38308158477,April,2022,3.83082E-08,1085399,0.041579637,,,,,,,
4/10/22,1649548800,47810675357,April,2022,4.78107E-08,1104239,0.052794412,,,,,,,
4/11/22,1649635200,49652220938,April,2022,4.96522E-08,1113264,0.05527603,,,,,,,
4/12/22,1649721600,50425290071,April,2022,5.04253E-08,1112524,0.056099345,,,,,,,
4/13/22,1649808000,50926241086,April,2022,5.09262E-08,1067983,0.05438836,,,,,,,
4/14/22,1649894400,53368293835,April,2022,5.33683E-08,1117285,0.059627594,,,,,,,
4/15/22,1649980800,43144386684,April,2022,4.31444E-08,1110994,0.047933155,,,,,,,
4/16/22,1650067200,38595586042,April,2022,3.85956E-08,1059286,0.040883764,,,,,,,
4/17/22,1650153600,32925135938,April,2022,3.29251E-08,1043251,0.034349181,,,,,,,
4/18/22,1650240000,40280573508,April,2022,4.02806E-08,1103439,0.044447156,,,,,,,
4/19/22,1650326400,44424544153,April,2022,4.44245E-08,1214496,0.053953431,,,,,,,
4/20/22,1650412800,71905804866,April,2022,7.19058E-08,1241534,0.089273502,,,,,,,
4/21/22,1650499200,65083468948,April,2022,6.50835E-08,1119925,0.072888604,,,,,,,
4/22/22,1650585600,61133071452,April,2022,6.11331E-08,1144822,0.069986485,,,,,,,
4/23/22,1650672000,35929743755,April,2022,3.59297E-08,1051478,0.037779335,,,,,,,
4/24/22,1650758400,35954621598,April,2022,3.59546E-08,1071778,0.038535372,,,,,,,
4/25/22,1650844800,57799804673,April,2022,5.77998E-08,1149227,0.066425096,,,,,,,
4/26/22,1650931200,50687227347,April,2022,5.06872E-08,1125250,0.057035803,,,,,,,
4/27/22,1651017600,57662562102,April,2022,5.76626E-08,1161504,0.066975297,,,,,,,
4/28/22,1651104000,57139757124,April,2022,5.71398E-08,1155514,0.066025789,,,,,,,
4/29/22,1651190400,54690459685,April,2022,5.46905E-08,1168081,0.063882887,,,,,,,
4/30/22,1651276800,52545474977,April,2022,5.25455E-08,1211671,0.063667828,,,,,,,
5/1/22,1651363200,4.74571E+11,May,2022,4.74571E-07,1154787,0.548028811,,,,,,,
5/2/22,1651449600,72043698182,May,2022,7.20437E-08,1112065,0.080117275,,,,,,,
5/3/22,1651536000,64105364670,May,2022,6.41054E-08,1077506,0.069073915,,,,,,,
5/4/22,1651622400,53083855495,May,2022,5.30839E-08,1102254,0.058511892,,,,,,,
5/5/22,1651708800,68692339576,May,2022,6.86923E-08,1187804,0.081593036,,,,,,,
5/6/22,1651795200,55173751622,May,2022,5.51738E-08,1116562,0.061604914,,,,,,,
5/7/22,1651881600,35194249139,May,2022,3.51942E-08,1051489,0.037006366,,,,,,,
5/8/22,1651968000,29478186084,May,2022,2.94782E-08,1087198,0.032048625,,,,,,,
5/9/22,1652054400,66651018430,May,2022,6.6651E-08,1158340,0.077204541,,,,,,,
5/10/22,1652140800,61542478232,May,2022,6.15425E-08,1202934,0.07403154,,,,,,,
5/11/22,1652227200,1.47322E+11,May,2022,1.47322E-07,1210708,0.178364202,,,,,,,
5/12/22,1652313600,2.13704E+11,May,2022,2.13704E-07,1327755,0.283745944,,,,,,,
5/13/22,1652400000,80809731378,May,2022,8.08097E-08,1342405,0.108479387,,,,,,,
5/14/22,1652486400,40871363308,May,2022,4.08714E-08,1139785,0.046584567,,,,,,,
5/15/22,1652572800,27951143721,May,2022,2.79511E-08,1089441,0.030451122,,,,,,,
